task_id,official_outcome,capture_id,episode_id,node_id,checkpoint_kind,cutoff_step,public_test_outcome,public_green_verifier,semantic_completion,knowledge_references,capture_path
swebench--scikit-learn__scikit-learn-15138,RESOLVED,664c83746ff9f9f25154075aa85b701edee86e4d02b75d9ce0414daee7b7a29b,episode:33ab3a93b9dbc6eeaba9c187200b091bb6cdd5d29d390cbb5c6d0d6ebcb3088f,stacking_passthrough,PUBLIC_TEST_OBSERVATION,20,GREEN,True,False,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/664c83746ff9f9f25154075aa85b701edee86e4d02b75d9ce0414daee7b7a29b.json
swebench--scikit-learn__scikit-learn-15138,RESOLVED,6472138eadc66ff405d1fb9cc172baee80ca864d98855b6c5401d40d2362354e,episode:0c356c2a5673d5f40d80251c5cafe4c60c29b0ffced2e4280eb228d0b07d758f,stacking_passthrough,PUBLIC_TEST_OBSERVATION,21,GREEN,True,False,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6472138eadc66ff405d1fb9cc172baee80ca864d98855b6c5401d40d2362354e.json
swebench--scikit-learn__scikit-learn-15138,RESOLVED,00e301e0231a4fd2026d076af3f2efbedb50b05af590384d864dd71c493689a1,episode:6c981f78fba493e93a69c1008c8ec38f6cdeaf98dff72fe8c4c85b23d306b04e,stacking_passthrough,COMPLETED_SUBGOAL,22,,True,True,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/00e301e0231a4fd2026d076af3f2efbedb50b05af590384d864dd71c493689a1.json
swebench--scikit-learn__scikit-learn-15138,RESOLVED,865570bebc2cb635aaab82ce1752672209072bffa89c7f49f1d8eaf0b06a9393,episode:29915d5cdb6d79cbfec4d9a47716b32fc27e99fc2f3feb883d9e19ca411a2dc9,passthrough_compatibility,PUBLIC_TEST_OBSERVATION,39,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/865570bebc2cb635aaab82ce1752672209072bffa89c7f49f1d8eaf0b06a9393.json
swebench--scikit-learn__scikit-learn-15138,RESOLVED,e63916b270f4bcabbe94a7cb8e0269694199d9285e7a5dc2602e8d561827956d,episode:4c004d692ebb304e2e13650057daa8276fbd41ad84ca518cf3edaaa6e941db5c,passthrough_compatibility,COMPLETED_SUBGOAL,44,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e63916b270f4bcabbe94a7cb8e0269694199d9285e7a5dc2602e8d561827956d.json
swebench--scikit-learn__scikit-learn-25370,RESOLVED,494fe8368adb3db7cfb934d6b5d2fbe591fc89b732e0fa689e96a7e4d6ae64a0,episode:02f9c480e6334b97ddbc4105ba80dc5b7a7e539454ac54b55c2c67b940fa5573,pca-array,COMPLETED_SUBGOAL,23,,False,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/494fe8368adb3db7cfb934d6b5d2fbe591fc89b732e0fa689e96a7e4d6ae64a0.json
swebench--scikit-learn__scikit-learn-25370,RESOLVED,92252206060fc6ff7f88f343f492ba3dde1a6e72ea57bed2416dd3c9f81b9294,episode:3373429b9ebea1e8a1083967e1c3dc09331be6780ecbf461e9cde75bfb1f98ed,output-contract,COMPLETED_SUBGOAL,33,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/92252206060fc6ff7f88f343f492ba3dde1a6e72ea57bed2416dd3c9f81b9294.json
swebench--scikit-learn__scikit-learn-25570,RESOLVED,4a27eb9d9a210dd7ff97e54d40b0dae106f5e63cda308abbbe10c8bb1826ac79,episode:3efe862b9c2115fbb5e63a39b79e5038d844e04de979e623ff175ded5ec07003,empty-columns,COMPLETED_SUBGOAL,18,,False,True,13,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4a27eb9d9a210dd7ff97e54d40b0dae106f5e63cda308abbbe10c8bb1826ac79.json
swebench--scikit-learn__scikit-learn-25570,RESOLVED,855a79adbace5fcc8724b6b9f06e043edd67612fc0954f9e6ef9551234825993,episode:e9ba55aee287b8c86137c7bd0365fc9df2f4ac3e19a9169ab046cf03cc718fa3,output-invariants,PUBLIC_TEST_OBSERVATION,25,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/855a79adbace5fcc8724b6b9f06e043edd67612fc0954f9e6ef9551234825993.json
swebench--scikit-learn__scikit-learn-25570,RESOLVED,684bdb8f7a0a49482c5873217c96efe0eb44037c69b951abf914e3857ed1f018,episode:5c9e4c4808ff5d347a680d3a3cf264140b56b2a79bfc9a328a5f7e51304c22f5,output-invariants,COMPLETED_SUBGOAL,31,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/684bdb8f7a0a49482c5873217c96efe0eb44037c69b951abf914e3857ed1f018.json
swebench--scikit-learn__scikit-learn-3840,RESOLVED,dd71373617ac111e4cf6a2aec515469f8862cb6ff87a62a47f0ebd8438c60cf2,episode:ab869969a1356900fbcd497c7ef6fb93d6dd2a97832966ebaf82b4ad31f780b8,partial_auc,PUBLIC_TEST_OBSERVATION,12,GREEN,True,False,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/dd71373617ac111e4cf6a2aec515469f8862cb6ff87a62a47f0ebd8438c60cf2.json
swebench--scikit-learn__scikit-learn-3840,RESOLVED,52865867150b65e0754458331e9eaf77efd3d95325d8678db8ae84abfe112d3b,episode:42886414298f4c64433bae19438261215e2230e086d466d9325a6d01d10d88a0,partial_auc,COMPLETED_SUBGOAL,14,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/52865867150b65e0754458331e9eaf77efd3d95325d8678db8ae84abfe112d3b.json
swebench--scikit-learn__scikit-learn-3840,RESOLVED,d8b5c4e6b6039a5c184879f79b94946df110f6f3329d383df99504f0230ffda1,episode:08538178e92c9e3d142e77dc13172fa2573796dcc966f1440649adc8566f5882,auc_compatibility,COMPLETED_SUBGOAL,37,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d8b5c4e6b6039a5c184879f79b94946df110f6f3329d383df99504f0230ffda1.json
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,aede61f305b6bbcdfcf56ea0b40a68bd4ad02fec83f2beba3085550827b1059f,episode:ad807a2550557d107ad025b309e59158d0f3d39ccf36ea456ec9fc89d14397d2,constructor-parameters,PUBLIC_TEST_OBSERVATION,15,RED,False,False,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/aede61f305b6bbcdfcf56ea0b40a68bd4ad02fec83f2beba3085550827b1059f.json
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,2f1b495955136121b80f99f450c87e2c56dd9680edfa7367385e67d3b297942a,episode:cc0615dfc09ce7d4dcccba5440a7ad3e7e92da9b83b684b0e320b50948c6f68a,constructor-parameters,PUBLIC_TEST_OBSERVATION,17,GREEN,True,False,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2f1b495955136121b80f99f450c87e2c56dd9680edfa7367385e67d3b297942a.json
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,667f880579ee8f680bf35ca0090870784a98e5e1dbdbcb964d433eb0ea3b663f,episode:fcfd3f2afc3cd9c9edd650dc0e2a01f0795fe8600db5a327db796ea80b2a2134,constructor-parameters,COMPLETED_SUBGOAL,18,,True,True,21,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/667f880579ee8f680bf35ca0090870784a98e5e1dbdbcb964d433eb0ea3b663f.json
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,77648ff607b14018709f42d9a1e4914cd3518a081d568f21bf25cf5b630d5e31,episode:eba64c18f455f3768d75d21cbe13a082adc80e23e768de5ccf4c801a33dc53ea,valid-estimator-compatibility,PUBLIC_TEST_OBSERVATION,21,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/77648ff607b14018709f42d9a1e4914cd3518a081d568f21bf25cf5b630d5e31.json
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,1078d465c88f12017811523e6292b7e454bd4bcf9873b79f3860aea0f764d376,episode:6b837269eb9d32460815b53690fcddf8e8db776fc1f3c81b69dc2121a06769cd,valid-estimator-compatibility,PUBLIC_TEST_OBSERVATION,25,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1078d465c88f12017811523e6292b7e454bd4bcf9873b79f3860aea0f764d376.json
swebench--scikit-learn__scikit-learn-7760,UNRESOLVED,538a4f75a2befa9a6747eb514994de4aeb194c2ff39a99b95f37a61c7a155628,episode:9967b362ef990c6e90bb6c48dcfd32824239981e4dab23155104ecad055da987,valid-estimator-compatibility,COMPLETED_SUBGOAL,32,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/538a4f75a2befa9a6747eb514994de4aeb194c2ff39a99b95f37a61c7a155628.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,02eb0f82c20fdd2b01f3f65bce97b9a6cabc50b3b154b3906264dc5c7b135c6f,episode:bed47b57722eb70f6fbc8337bfae6eb2f19ec57b4a1bcdd58cd8c6617eccada7,lbfgs_iteration_limit,PUBLIC_TEST_OBSERVATION,12,RED,False,False,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/02eb0f82c20fdd2b01f3f65bce97b9a6cabc50b3b154b3906264dc5c7b135c6f.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,af758a1a498ff3c98ffdb1605200a568869f8da1c9c818c43103eab43f030a4e,episode:ddcfc5cc88247efe46c779181f2e31af06ee60861f15b8cdf6e8e3de2d61c6fe,lbfgs_iteration_limit,PUBLIC_TEST_OBSERVATION,14,GREEN,True,False,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/af758a1a498ff3c98ffdb1605200a568869f8da1c9c818c43103eab43f030a4e.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,edb03896b55339b9fa265fb07e0e2a4f08377357bda3ac6951fa4901d0426245,episode:b92bc9af9e1271c7c638d2bc0192b74ffcd71185cc39cd25926c0d38b5c2769d,lbfgs_iteration_limit,COMPLETED_SUBGOAL,15,,True,True,6,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/edb03896b55339b9fa265fb07e0e2a4f08377357bda3ac6951fa4901d0426245.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,5965f898d42b23bca9912dde084c0776de89a04754f47c65301ce0e8f81edceb,episode:139ce24383a284f35613c8fe6c12bc7de2cf1931c6931f5213f3f79b39397038,lbfgs_compatibility,PUBLIC_TEST_OBSERVATION,20,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5965f898d42b23bca9912dde084c0776de89a04754f47c65301ce0e8f81edceb.json
swebench--scikit-learn__scikit-learn-9274,UNRESOLVED,81c58f3716ea8138f24cae6f396f55ad5a616c0a192d6d75c048d476057bdcb9,episode:83a869204226e3d88ed1f3cfec776c74b314abd7212e61b6a7a4fb2b2c154d91,lbfgs_compatibility,COMPLETED_SUBGOAL,33,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/81c58f3716ea8138f24cae6f396f55ad5a616c0a192d6d75c048d476057bdcb9.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,c4f52462e60fc924864559e265b5bf44e52a5c4d5843103899c86af2bcfbc7e0,episode:6fc47282aba4e11bebf32b3a38c7df304fffb7b50cb7c90c692d24d7b90a76d5,option-index-wrap,PUBLIC_TEST_OBSERVATION,22,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c4f52462e60fc924864559e265b5bf44e52a5c4d5843103899c86af2bcfbc7e0.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,7c0d3f113a31d645a3939a74a28c40a98c0ad2f8bb325a76e866e70d055c797d,episode:6994eaff67cb93c1c2bc53b1037e4aba2d9b65b1847e80075343f54c4a27aabc,option-index-wrap,PUBLIC_TEST_OBSERVATION,24,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7c0d3f113a31d645a3939a74a28c40a98c0ad2f8bb325a76e866e70d055c797d.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,2fda2276ce136f89e8e78b2e6d20f82923b385bb8e778c583ca610e3f1e4a321,episode:3198411f96b6b7643bbad794077cb1fb29e12e73b2a924e848f193f3e9c58692,option-index-wrap,PUBLIC_TEST_OBSERVATION,29,RED,False,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2fda2276ce136f89e8e78b2e6d20f82923b385bb8e778c583ca610e3f1e4a321.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,b893abfc58f49dd02931b921f88cc65fb19fb26d752a48ef93c7377eba7b51e0,episode:04d796f4c7fa85f31ac920a2574508bd54c589215b74e08814bd13d23f4d794f,option-index-wrap,PUBLIC_TEST_OBSERVATION,31,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b893abfc58f49dd02931b921f88cc65fb19fb26d752a48ef93c7377eba7b51e0.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,829345da4d07403357933aa9d6f914d187684faaf02af9faf11c863f0d79b4de,episode:8af53f93e76e1ae381ee64b2d92ed8b7925eac0120999d6cbc8e3dddfc43d559,option-index-wrap,COMPLETED_SUBGOAL,33,,False,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/829345da4d07403357933aa9d6f914d187684faaf02af9faf11c863f0d79b4de.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,190c175257f525072378db17d523ccf89cde72eb3f1da98c869977c3e416df5d,episode:f4e1a3211c736e60ae61349f4e333811dcd01f57491f5a557e5a92e4a60eb953,latex-compatibility,PUBLIC_TEST_OBSERVATION,37,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/190c175257f525072378db17d523ccf89cde72eb3f1da98c869977c3e416df5d.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,6d7cc97ac63deb9732dff52addec82083ed2ab90096987b4865ed28850a7682e,episode:5736670b245b5950ce423789c83ddbfdec806178b84a506c9e52afc6cdc8c7f0,latex-compatibility,PUBLIC_TEST_OBSERVATION,41,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6d7cc97ac63deb9732dff52addec82083ed2ab90096987b4865ed28850a7682e.json
swebench--sphinx-doc__sphinx-10097,UNRESOLVED,76ff2301bc4523857a2bbd98c68afa401bc8494ddd3e70f1485ffdaca4226918,episode:a928968375d6267c6da47a310bea2b097ca89cf844539aacecdfb1ec270e65ff,latex-compatibility,COMPLETED_SUBGOAL,47,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/76ff2301bc4523857a2bbd98c68afa401bc8494ddd3e70f1485ffdaca4226918.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,d4cd516ec39c9bcf29df9f2bb1d1418df570821798eabd759e20a75d5e1b9c38,episode:6cdecac65028da3f0f88c43294e7e9525d4f81156d36bbaa2b42993672c3665f,c_enum_attributes,PUBLIC_TEST_OBSERVATION,23,GREEN,True,False,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d4cd516ec39c9bcf29df9f2bb1d1418df570821798eabd759e20a75d5e1b9c38.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,7f460ddb0c48cd6d9387926ff987e812cb9859b09270fa83e6876837d808abfb,episode:9ffad7addfc68435672fe6a31e636ce252d7a6489e27b6bc78df679ebe734bce,c_enum_attributes,PUBLIC_TEST_OBSERVATION,24,GREEN,True,False,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7f460ddb0c48cd6d9387926ff987e812cb9859b09270fa83e6876837d808abfb.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,4b1fcd5ee55d9800723e17957a5f64aca417646567e1f32ccf0a329484d6a26d,episode:fd1d87bbe8618feacf7002f7249cf52fcb73244a1b8f00eac1e3fa22e5662de2,c_enum_attributes,COMPLETED_SUBGOAL,29,,False,True,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4b1fcd5ee55d9800723e17957a5f64aca417646567e1f32ccf0a329484d6a26d.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,d80b0b7cb90727b7e19e17314a4ae750bb30b966545cd06b1f5955fb3d84fa75,episode:0d4d68231abc2b9ac23b0cb7761a783be6cfb56d17d50e721ecbb1300a7ceb45,cpp_enum_attributes,PUBLIC_TEST_OBSERVATION,39,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d80b0b7cb90727b7e19e17314a4ae750bb30b966545cd06b1f5955fb3d84fa75.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,9f4966496e176b6b7d1d7c28973ce2318d6fe59c984257efa3d1b6c66afb1cd8,episode:5ef7bb657e7cdb4c59a194865822a37daa056ce72965c078d9b49c2364df4019,cpp_enum_attributes,PUBLIC_TEST_OBSERVATION,40,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9f4966496e176b6b7d1d7c28973ce2318d6fe59c984257efa3d1b6c66afb1cd8.json
swebench--sphinx-doc__sphinx-10360,UNRESOLVED,42d40d8c6c1072f596dfb3d155a4d8495d9905cd95ed5116ebb66e8a59d9395d,episode:e37ef319d85cfd84779a279277c307de038a96db1b960aed92ecee3e552730cb,cpp_enum_attributes,COMPLETED_SUBGOAL,44,,True,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/42d40d8c6c1072f596dfb3d155a4d8495d9905cd95ed5116ebb66e8a59d9395d.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,17b94b1cd17bac4ba169e6313527c43432b8950190c3acacf85e6b59a48eac4c,episode:eaf33ea2921ee29049040a026ee6af46fcecda147bbd06d8f6832803c4d54a3c,dispatch-overloads,PUBLIC_TEST_OBSERVATION,23,RED,False,False,24,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/17b94b1cd17bac4ba169e6313527c43432b8950190c3acacf85e6b59a48eac4c.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,8f62b78a296f5a97e7d351f7735e428dc86883ae3211d79f2e9ecc0f7e6ef81d,episode:74e7c627cbef20f7e5669c40f9da0be080d595785168ef22357f34a694762509,dispatch-overloads,PUBLIC_TEST_OBSERVATION,30,GREEN,True,False,24,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8f62b78a296f5a97e7d351f7735e428dc86883ae3211d79f2e9ecc0f7e6ef81d.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,0840402f731c0030e6eb3a7ee10e7313e1df1f0fdcb1e427a4c0a1a98c6e8d55,episode:ed4b353cd6fdd50873094499f3a88d30b00862f427d8f2b43a4baa06b30b8b85,dispatch-overloads,COMPLETED_SUBGOAL,37,,False,True,24,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0840402f731c0030e6eb3a7ee10e7313e1df1f0fdcb1e427a4c0a1a98c6e8d55.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,026e57d9867d636153f2f69e3a2fc15c807cab8674ffbd1673336b4ecd7097c8,episode:ba8a6b624b8719320a809f1558cc6499e6bf604636910f52787b115586ccffa3,compatibility,PUBLIC_TEST_OBSERVATION,59,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/026e57d9867d636153f2f69e3a2fc15c807cab8674ffbd1673336b4ecd7097c8.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,3f574db3715f270ec9f92bbd165dc9c87358124fdcafe91b22bc2bd50c451f25,episode:02b912bd2c3b1ecb3dbbb5932998ead42e73432ab2039c552ba9e633903a2ca3,compatibility,PUBLIC_TEST_OBSERVATION,63,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/3f574db3715f270ec9f92bbd165dc9c87358124fdcafe91b22bc2bd50c451f25.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,c269a6da7a239ff023885152d8d7697c3acdeece9b54e86b3e66a3248c2fa97f,episode:f4969abc2ffe3f952025d4af9552230dc716c88bdf11c03ba4082b49dd9b631f,compatibility,PUBLIC_TEST_OBSERVATION,67,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c269a6da7a239ff023885152d8d7697c3acdeece9b54e86b3e66a3248c2fa97f.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,6d70bc5b5db7d05f099b8d68c668692ffb83032502a2662b6dc0537c61608012,episode:b89e9bc33941c5ef45b4fa0e60083bf78581bd843726da2c81b0558a78ef4207,compatibility,PUBLIC_TEST_OBSERVATION,68,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6d70bc5b5db7d05f099b8d68c668692ffb83032502a2662b6dc0537c61608012.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,48f8083044bcaec21327fccf76965df11381da4bec01f481e0fd074fee896a01,episode:756c77247548d90a5f1483396de53bb411898f11ba1ca0c9f48c2d7da40384bb,compatibility,PUBLIC_TEST_OBSERVATION,76,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/48f8083044bcaec21327fccf76965df11381da4bec01f481e0fd074fee896a01.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,8bcc52c82b5e1effa7aada028e3c79592ffff69fa99ced44a07328d54ddbf629,episode:0e9bf49f3a8a45cc7cf0df0635d97a7bf21cbb4a5519c5190f8122a182f88155,compatibility,PUBLIC_TEST_OBSERVATION,80,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8bcc52c82b5e1effa7aada028e3c79592ffff69fa99ced44a07328d54ddbf629.json
swebench--sphinx-doc__sphinx-7234,UNDETERMINED,1461d8a1e7b908697479d040e029caa12e87f52f9344588e1a188b46ca44b241,episode:c1a8d510deabdd1e6f026313642d386535fba9ab6f2db76f91d192508e08bc42,compatibility,COMPLETED_SUBGOAL,83,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1461d8a1e7b908697479d040e029caa12e87f52f9344588e1a188b46ca44b241.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,02f5ec2bb6a61744ff701b9b45ac7084145145356ba6e65945db83c1a48e0cd1,episode:311ca90ef9162371968454d9ad9c31461b201723e923b1df5e1f3ac5f6b90619,automatic_typehints,PUBLIC_TEST_OBSERVATION,12,RED,False,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/02f5ec2bb6a61744ff701b9b45ac7084145145356ba6e65945db83c1a48e0cd1.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,d27d12b7cb4dba58f0a1d2949c5d85113d05a01f73558e69f4578749bf093b15,episode:5847af609fe47be4c2856ee4b2900f9699104d3e0c982a29db8b94fed696175c,automatic_typehints,PUBLIC_TEST_OBSERVATION,15,GREEN,True,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d27d12b7cb4dba58f0a1d2949c5d85113d05a01f73558e69f4578749bf093b15.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,511629dff81b7b46fed2b9fc45ca230af6d51e46d77051dc1990966596611128,episode:76d43da76e657efa9e4b50e425d23494a3edad3b50a00a94663d781346569cfe,automatic_typehints,COMPLETED_SUBGOAL,16,,True,True,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/511629dff81b7b46fed2b9fc45ca230af6d51e46d77051dc1990966596611128.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,ac5cfc7cc4e205be67e6a8971a05fa27dae687804ad5d3514148c361832b682a,episode:c3dcdfc43a7dd27aef3c0ecc7bbbf94249a3ef5510d71ed7851df76f749ea3c9,typehints_compatibility,PUBLIC_TEST_OBSERVATION,41,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ac5cfc7cc4e205be67e6a8971a05fa27dae687804ad5d3514148c361832b682a.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,38caa2691946e2996bba8d6bc37bfa78c86ed1a1ea9601ef846f6bf80a0863c1,episode:5ad3aeffd3b06b329c01446a760483a0372c9cf2e91d9120113e1a7473c0c97b,typehints_compatibility,PUBLIC_TEST_OBSERVATION,45,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/38caa2691946e2996bba8d6bc37bfa78c86ed1a1ea9601ef846f6bf80a0863c1.json
swebench--sphinx-doc__sphinx-7268,RESOLVED,03b263d2d02a25c4e6ec1d849303d4cef4e863d1ee3d3a6ff592e07661b658c7,episode:6d357e540714e774873a71b378d333688d9596e46e40119f5e74e4bde96df4cf,typehints_compatibility,COMPLETED_SUBGOAL,49,,True,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/03b263d2d02a25c4e6ec1d849303d4cef4e863d1ee3d3a6ff592e07661b658c7.json
swebench--sphinx-doc__sphinx-7854,RESOLVED,a9cf806d8f3cff78bc7feea3da8a5a70f84752c4adfea1805f4ad3854a88c59b,episode:229a247c5797188c2e8b56d841e62befa2b737ed5d08eeb735ca6355892f9331,gnu-arguments,PUBLIC_TEST_OBSERVATION,15,GREEN,True,False,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a9cf806d8f3cff78bc7feea3da8a5a70f84752c4adfea1805f4ad3854a88c59b.json
swebench--sphinx-doc__sphinx-7854,RESOLVED,a761bc939ccc04a7c6284191c787030c8e23e02c0e6f2caaf2059b6fb55d649f,episode:24481f58dc9bc9a9b1d50acfc0d7be3562fdcbd3c77e77db42482c9c9479f54b,gnu-arguments,COMPLETED_SUBGOAL,16,,True,True,12,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a761bc939ccc04a7c6284191c787030c8e23e02c0e6f2caaf2059b6fb55d649f.json
swebench--sphinx-doc__sphinx-7854,RESOLVED,06a331cfa731d0e29c390054a19fb888e65ae6c43fbd838abb6c78d722672ba0,episode:46b2a558d49947ecdd6baf6b6d6434c93ee346860f571da264d12a1eac2a8cf8,gnu-invariants,PUBLIC_TEST_OBSERVATION,27,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/06a331cfa731d0e29c390054a19fb888e65ae6c43fbd838abb6c78d722672ba0.json
swebench--sphinx-doc__sphinx-7854,RESOLVED,507b25129794729d7e42881e7f8936dd918812adedbcb8e63c10baf0cdc8c566,episode:eb1f9f53f3c943eb3846e50e51bd0ee6afcdb0909d05b1a614b6fd22fd220fa9,gnu-invariants,COMPLETED_SUBGOAL,32,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/507b25129794729d7e42881e7f8936dd918812adedbcb8e63c10baf0cdc8c566.json
